,name,acronym,SJ0612,SJ0613,SJ0602,SJ0601,SJ0603,SJ0604,SJ0605,SJ0608,SJ0606,SJ0610,SJ0619,SJ0615,SJ0511,SJ0512,SJ0514,SJ0517,SJ0519,SJ0516,SJ0513,SJ0520,SJ0518,SJ0503,SJ0502
534,left Median eminence,ME-L,129.18853451756158,0.0,129.18853451756158,258.3770690351232,0.0,258.3770690351232,542.5918449737586,1214.3722244650787,232.53936213161083,981.832862333468,25.83770690351232,542.5918449737586,0.0,25.83770690351232,25.83770690351232,0.0,0.0,413.40331045619706,103.35082761404928,0.0,0.0,155.02624142107388,516.7541380702463
535,left Midbrain,MB-L,598.8052120705964,1056.9492854281891,1113.29009825895,30.65202014606751,184.89385817645703,754.4651150899499,520.9752605609197,274.9409849756696,181.5668595485031,190.83882293788292,1551.363097926591,1425.3734777532532,8922.737615366916,5880.279181544702,5847.9363916041,5715.020069369285,5664.351516494379,6310.116496084129,5763.343360916288,6337.877845291155,3856.918606137562,1442.117552815251,1539.5822503259674
536,"left Midbrain, sensory related",MBsen-L,132.46107907273597,1212.8649905404482,1048.8933464019512,104.45168790317068,571.5666385539423,545.3078343324747,789.5147135921223,467.4067151421213,463.0302477718767,295.8491942285337,2643.6780561190767,1776.5539878279503,15129.447698935515,9702.044630849536,12443.172027079392,10539.70048551435,13276.45141437396,12947.341068131567,11067.502450365846,13052.37628501744,8134.977547810627,2389.259419662192,1600.3282350527684
537,"left Superior colliculus, sensory related",SCs-L,223.7242899828842,2806.300948623481,1097.2701691276727,93.75997215050332,303.55951379420384,686.0259348437818,1900.2639900205968,465.0865945287344,292.4197151228569,392.6779031649793,2838.792028081576,1596.7044762263934,31752.13947956253,21489.599953584173,18069.681761480668,22467.117286994868,20771.082939282296,17768.9071973543,18531.05508978562,20971.59931536654,11486.989063270576,981.2305996344754,1163.1806445998086
538,"left Superior colliculus, optic layer",SCop-L,236.7601246105919,3299.0654205607475,685.3582554517134,43.61370716510904,115.26479750778816,461.05919003115264,1105.9190031152648,333.3333333333333,348.90965732087227,190.03115264797503,2261.6822429906542,2598.1308411214955,37672.89719626168,26333.33333333333,26588.78504672897,24305.295950155763,17174.454828660437,17666.666666666668,25224.29906542056,25470.40498442368,17626.168224299065,1635.5140186915887,2676.01246105919
539,"left Superior colliculus, superficial gray layer",SCsg-L,144.23807972195067,2976.8654284783315,1047.8983382209187,97.31725860758118,231.1284891930053,549.1473878570653,1279.026827413924,434.4520473552731,206.79917454111,245.03095470837405,2712.718583686325,1044.4227218420765,34382.535027696315,23053.763440860213,17060.062995546865,24532.638210057565,24520.47355273161,20304.550885196044,18662.322146193117,21109.15607689801,10692.733789507982,573.4767025089606,457.04355381774735
540,"left Superior colliculus, zonal layer",SCzo-L,453.5868625756266,1388.418323249784,1985.825410544512,171.4779602420052,868.4528954191875,1521.1754537597235,5288.159031979257,796.5427830596369,464.6499567847882,1222.4719101123594,4264.822817631806,1576.4909248055314,12866.378565254969,7910.112359550561,6156.611927398444,12628.522039757994,15222.817631806396,9879.343128781333,6228.522039757994,12545.548833189285,3114.261019878997,1117.372515125324,724.6326707000865
541,left Inferior colliculus,IC-L,72.40632993225961,491.5535317761475,1014.1383478089778,115.58029063720944,732.6081457121174,461.87143379149455,284.2285746409197,478.0616690558507,568.9068780391826,252.7475616268938,2613.3738089214944,1790.3701829833883,7783.455603339236,4436.124462433595,10339.264131320797,5266.323748489192,10297.88908564522,11253.56269499958,7964.246563791214,9822.52578913343,6850.718160609383,3119.3186609326253,1520.0831998201086
542,"left Inferior colliculus, central nucleus",ICc-L,47.92810783824263,388.7502080213014,564.486603428191,69.2294890996838,1132.523437066622,386.97509291618127,147.3345537249681,670.9935097353969,640.8165529483553,124.25805735840684,3431.2974981971483,2083.9851334109944,9205.746935152823,5224.163754368447,11919.897930881454,4409.385921118323,14291.451711321904,17928.662561712987,9912.242746990623,11666.05647084928,8307.538691962056,1469.7953070394408,1647.3068175514504
543,"left Inferior colliculus, dorsal nucleus",ICd-L,145.1350010630005,730.2104740982213,542.7444310585123,222.2379703777195,763.4705785084922,514.0197954314601,471.6887534547516,637.9892755061064,1014.433184513264,355.2783880188033,3171.804502397657,1197.3637587697542,6434.318380459689,4582.335293978693,10006.755958708336,5909.715824534052,9237.238088488886,9625.77658091796,8659.721730092364,10619.04424444287,6254.411452058678,1867.101315758392,1191.3164670587958
544,"left Inferior colliculus, external nucleus",ICe-L,38.04696422146087,391.483237120821,1579.9502510911907,71.08774894009794,486.6006476744732,469.5796373648722,237.29290843384803,263.3250418485318,233.287964831589,257.3176264451432,1782.199903005272,2017.4903396379907,7874.720357941835,3894.807653196915,9667.933855853318,5323.571283302827,8747.798063234304,8566.574365232083,6404.906055912767,8255.190000156443,6423.929538023498,4879.0225434520735,1666.05653853976
545,left Nucleus of the brachium of the inferior colliculus,NB-L,228.8165892027172,686.4497676081515,1395.7811941365749,0.0,0.0,1464.42617089739,22.88165892027172,297.46156596353234,91.52663568108689,68.64497676081515,366.1065427243475,961.0296746514122,4095.8169467286375,3363.6038612799425,2105.1126206649983,3752.592062924562,3912.763675366464,1761.8877368609224,4805.1483732570605,4118.6986056489095,5125.491598140865,961.0296746514122,3089.023954236682
546,left Nucleus sagulum,SAG-L,61.224489795918366,102.0408163265306,1122.4489795918366,0.0,20.40816326530612,469.3877551020408,142.85714285714286,0.0,0.0,448.9795918367347,2591.8367346938776,6571.428571428572,1632.6530612244896,1326.5306122448978,1326.5306122448978,693.8775510204082,306.1224489795918,673.469387755102,122.44897959183672,428.57142857142856,448.9795918367347,1469.3877551020407,13000.0
547,left Parabigeminal nucleus,PBG-L,1606.6945606694562,0.0,1740.5857740585775,0.0,44.63040446304045,401.67364016736406,44.63040446304045,892.6080892608089,89.2608089260809,133.89121338912133,937.2384937238494,981.86889818689,2052.9986052998606,178.5216178521618,223.15202231520223,178.5216178521618,223.15202231520223,758.7168758716876,178.5216178521618,0.0,44.63040446304045,2097.629009762901,669.4560669456067
548,left Midbrain trigeminal nucleus,MEV-L,623.3766233766233,831.1688311688312,415.5844155844156,0.0,0.0,0.0,1038.9610389610389,0.0,0.0,0.0,1662.3376623376623,207.7922077922078,7688.311688311688,4363.636363636364,4987.012987012987,1662.3376623376623,8311.688311688311,14753.246753246753,7896.103896103897,14129.87012987013,5194.805194805195,7064.935064935065,13506.493506493509
549,left Subcommissural organ,SCO-L,0.0,297.6744186046512,148.8372093023256,0.0,148.8372093023256,1041.860465116279,1934.8837209302328,744.1860465116279,148.8372093023256,148.8372093023256,2976.7441860465115,148.8372093023256,297.6744186046512,446.5116279069768,1041.860465116279,297.6744186046512,0.0,2083.720930232558,595.3488372093024,5209.302325581395,446.5116279069768,148.8372093023256,0.0
550,"left Midbrain, motor related",MBmot-L,564.4874638309122,1100.6800522891176,1119.856645564972,11.656360618656638,71.4422102433794,945.0112362851224,460.5202473451522,205.77236608257567,103.49720194468516,147.3965600810775,1312.0925928645918,1470.111481573961,8342.664101170629,5575.124480413612,4604.6384560022325,5089.881468207923,4066.6598122879423,5102.289852092299,5191.968626529383,5089.317450758633,3109.4281979348734,1054.4306214473509,1490.1341010237504
551,"left Substantia nigra, reticular part",SNr-L,1258.4233370344202,253.23508630261432,5058.241647320077,47.804582618350665,3.8760472393257297,391.4807711718987,37.46845664681538,15.50418895730292,19.380236196628648,435.4093065509237,488.3819521550419,865.6505501160796,2038.8008478853335,2901.8673665085294,543.938629252044,941.8794791561522,1370.8287069748665,3759.765822145958,3289.4720904411024,2251.983446048249,363.0564247501767,1333.360250328051,4072.4336327849
552,left Ventral tegmental area,VTA-L,1183.366220857999,710.9551998830666,1038.368778776584,46.77336841335964,70.16005262003947,219.83483154279037,205.8028210187824,18.70934736534386,102.9014105093912,313.38156836950964,617.4084630563473,1150.6248629686472,3751.224146751444,2450.924504860045,2521.0845574800846,1987.868157567785,3746.546809910108,3606.226704670029,2544.4712416867646,4948.62237813345,1248.8489366367023,201.12548417744648,912.080684060513
553,left Paranigral nucleus,PN-L,1383.28530259366,461.0951008645533,368.8760806916427,0.0,0.0,368.8760806916427,1752.1613832853027,0.0,184.43804034582132,92.21902017291067,368.8760806916427,645.5331412103747,2674.351585014409,6547.550432276657,2674.351585014409,3135.446685878963,3873.198847262248,14478.386167146977,2582.1325648414986,5072.046109510087,2489.913544668588,645.5331412103747,276.657060518732
554,"left Midbrain reticular nucleus, retrorubral area",RR-L,724.1457343290338,506.9020140303237,1477.2572980312289,0.0,0.0,28.965829373161352,275.17537904503286,0.0,14.482914686580676,796.5603077619371,492.41909934374297,318.62412310477487,4330.391491287622,6184.204571169948,2983.480425435619,5619.370898393302,1984.1593120615528,2737.270875763748,4851.776420004527,2780.7196198234897,3591.762842272008,347.5899524779362,1578.6377008372936
555,left Midbrain reticular nucleus,MRN-L,489.0719344923521,623.5861549489132,456.415302936424,1.5550776931394346,22.93739597380666,361.9443330782034,162.11684950978605,67.6458796515654,50.54002502703162,111.57682448275442,756.9340671356197,1055.897753641676,3646.268420988689,4546.269635893136,2921.6022159857125,4541.215633390433,2806.91523611668,3794.000801836936,3437.110471261435,3807.218962228621,2360.6079381856616,132.5703733401368,1156.5890342724545
556,"left Superior colliculus, motor related",SCm-L,266.3523213406164,1660.09751346206,940.0253468590372,7.792222166879735,111.57045375305074,2488.9065984847225,636.1286823507274,225.9744428395123,170.72050383800146,93.86085791923315,1864.820441300991,1950.8890770533444,15600.028778093229,8687.619332237551,7277.935503865672,8039.448124719828,5279.938901894373,6800.838992102626,8305.092062227091,7554.559390789903,4914.412843884378,2085.482005390358,1535.0677668753078
557,"left Superior colliculus, motor related, deep gray layer",SCdg-L,122.39979041131778,1599.5808226355775,526.4867697144354,3.3534189153785694,58.68483101912496,2954.3620644485195,640.5030128373068,41.91773644223212,147.55043227665706,90.54231071522138,1383.28530259366,551.6374115797747,12654.126277181032,6016.033534189153,5454.335865863243,4330.940529211423,2982.8661252292377,4059.313597065758,5093.843332460047,3759.182604139377,3651.8731988472623,276.65706051873195,454.38826303379614
558,"left Superior colliculus, motor related, deep white layer",SCdw-L,175.19350575797623,1304.8895601283746,271.8519916934114,6.041155370964697,24.164621483858788,779.3090428544459,447.0454974513876,78.53501982254106,163.11119501604682,102.69964130639984,1389.4657353218804,501.4158957900699,9871.247876156316,4760.430432320181,4186.520672078535,3576.3639796111006,3461.582027562772,3890.504058901265,3896.5452142722297,2464.7913913535967,2911.836888804984,241.6462148385879,296.0166131772702
559,"left Superior colliculus, motor related, intermediate white layer",SCiw-L,360.7439746426649,1693.6786077387717,1198.0144728186112,3.827522277375755,94.73117636504992,4182.524968602356,554.9907302194845,66.02475928473177,244.0045451827044,66.98163985407571,2038.1556127025892,1980.7427785419527,15114.885473356857,9525.74606781891,6309.670474253932,9200.40667424197,5974.762274983554,7540.218886430237,8898.98929489863,7279.947371568686,5032.234914179774,1641.050176424855,1973.0877339872015
560,"left Superior colliculus, motor related, intermediate gray layer",SCig-L,268.6140364363133,1718.933046352525,1026.243369974633,14.759012991006228,174.15635329387348,752.7096625413176,747.7899915443154,522.4690598816204,110.20063033284649,122.00784072565146,2046.5831347528635,2977.384887385656,18760.673379967717,10033.177031286032,9847.213467599357,9748.820047659312,6209.60873241602,8123.360750249827,10296.871396725344,10893.135521561995,5860.312091628872,3904.250903220847,1920.6395572296103
561,left Periaqueductal gray,PAG-L,601.4379660383902,1521.7362306081343,693.2116798057813,21.342724131951396,112.68958341670336,542.1051929515654,845.5987301079142,445.209225392506,146.8379420278256,80.67549721877626,1699.30769538597,1158.9099203649605,8569.103738978483,4978.403831018982,5532.034095001801,3851.081142369309,3852.788560299866,3970.173543025598,4618.992356636921,3644.48357277202,3132.2581936051865,910.9074659516854,966.398548694759
562,left Precommissural nucleus,PRC-L,1515.7587903078886,2168.7010384405176,722.9003461468392,221.5339770449991,58.29841501184187,862.8165421752597,1410.8216432865731,594.643833120787,186.554928037894,198.21461104026235,4174.166514847878,1492.4394243031518,10260.521042084169,3672.8001457460377,7403.898706503917,1818.910548369466,4733.83129896156,3136.454727637092,3614.501730734196,3964.292220805247,4558.936053926034,291.49207505920936,513.0260521042085
563,left Interstitial nucleus of Cajal,INC-L,531.015408929277,1112.6037139470563,25.286448044251284,0.0,25.286448044251284,632.1612011062821,151.7186882655077,0.0,0.0,25.286448044251284,556.3018569735282,328.7238245752667,4197.550375345713,4197.550375345713,1542.4733306993282,2655.077044646385,3337.811141841169,8293.954958514421,1770.0513630975895,6827.340971947846,910.3121295930462,101.14579217700512,1719.4784670090871
564,left Nucleus of Darkschewitsch,ND-L,653.2834297380061,1197.6862878530112,43.55222864920041,0.0,21.776114324600204,304.86560054440287,108.88057162300102,87.10445729840082,0.0,21.776114324600204,1567.880231371215,522.6267437904049,4464.103436543041,4246.34229329704,2003.4025178632187,2199.387546784621,3201.08880571623,7708.744470908472,2395.3725757060224,6772.371554950663,1894.5219462402176,827.4923443348077,805.7162300102075
565,left Supraoculomotor periaqueductal gray,Su3-L,524.9813571961223,4915.734526472782,954.5115585384042,0.0,381.8046234153617,6204.325130499627,1622.6696495152871,0.0,47.72557792692021,0.0,3293.0648769574946,1861.2975391498885,8924.683072334079,13935.868754660702,11740.492170022371,10451.901565995526,7492.915734526473,7158.836689038031,8065.622669649515,7636.0924683072335,8638.329604772558,190.90231170768084,2815.809097688292
566,left Pretectal region,PRT-L,944.557163683364,883.959300840134,1610.1717841201134,0.0,72.14031290860723,192.374167756286,383.7864646737905,209.6878428543517,53.86476697176007,201.99287614410025,1546.688308760539,2765.3786614966107,9129.11613087455,4282.248974254925,3749.372529570013,5860.679020695252,7586.275305469137,7993.146670273682,4933.435532109954,7831.552369358401,3104.919067586455,378.0152396411019,1463.9674166253362
567,left Anterior pretectal nucleus,APN-L,618.8494492044064,318.04161566707467,1815.813953488372,0.0,54.83476132190943,134.73684210526315,172.33782129742963,79.90208078335372,15.667074663402692,261.64014687882496,1066.9277845777233,3360.5875152998774,8118.678090575275,3374.68788249694,2224.7246022031823,4498.017135862913,4978.996328029376,6584.871481028152,3478.090575275398,6879.412484700122,2802.839657282741,125.33659730722154,603.1823745410037
